Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,189,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1661375.661,21164.02116,63.0,106.5222981,186,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,10582.01058,10582.01058,47,110,72.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187647,2,2,68,228,34,34,34.0,0.0,114,114,114.0,0.0,1577.429962,21.3166211,62549.0,108293.881,187596,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,64,10.65831055,10.65831055,34,114,66.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,82.5,34.0,114.0,0,0,0,0,0,0,2,68,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,75290,4,2,164,286,41,41,41.0,0.0,143,143,143.0,0.0,5976.889361,79.69185815,15058.0,22504.64155,50451,3,24835,8278.333333,14294.34435,24784,3,4,4.0,0.0,4,4,0,0,0,0,80,40,53.12790543,26.56395272,41,143,70.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,81.83333333,41.0,143.0,0,0,0,0,0,0,4,164,2,286,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71416,2,2,70,372,35,35,35.0,0.0,186,186,186.0,0.0,6189.08928,56.00985773,23805.33333,41228.58273,71412,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,80,64,28.00492887,28.00492887,35,186,95.4,82.70610618,6840.3,0,0,0,0,0,0,0,0,1,119.25,35.0,186.0,0,0,0,0,0,0,2,70,2,372,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,158,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1848101.266,25316.4557,52.66666667,86.02519011,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12658.22785,12658.22785,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52612,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1995297,7,6,1589,1086,1021,0,227.0,398.252014,949,0,181.0,380.2115201,1340.652544,6.515320777,166274.75,563116.0319,1954098,19,41199,6866.5,15777.12796,39064,177,1995041,399008.2,889936.12,1990974,474,0,0,0,0,232,200,3.508249649,3.007071128,0,1021,191.0714286,363.803088,132352.6868,0,0,0,1,0,0,0,0,0,205.7692308,227.0,181.0,0,0,0,0,0,0,7,1589,6,1086,29200,8,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31264,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,3198.567042,63.97134084,31264.0,0.0,31264,31264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,31.98567042,31.98567042,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,320,2,2,68,484,34,34,34.0,0.0,242,242,242.0,0.0,1725000.0,12500.0,106.6666667,141.7650639,268,2,2,2.0,0.0,2,2,50,50.0,0.0,50,50,0,0,0,0,40,40,6250.0,6250.0,34,242,117.2,113.926292,12979.2,0,0,0,0,0,0,0,0,1,146.5,34.0,242.0,0,0,0,0,0,0,2,68,2,484,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31020,1,1,52,130,52,52,52.0,0.0,130,130,130.0,0.0,5867.182463,64.47453256,31020.0,0.0,31020,31020,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.23726628,32.23726628,52,130,78.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,117.0,52.0,130.0,0,0,0,0,0,0,1,52,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,69554,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,1782.787474,28.75463669,69554.0,0.0,69554,69554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,14.37731834,14.37731834,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,0,0,0,0,0,0,1,54,1,70,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61782,2,2,98,310,49,49,49.0,0.0,155,155,155.0,0.0,6603.865203,64.7437765,20594.0,35662.92614,61774,3,5,5.0,0.0,5,5,3,3.0,0.0,3,3,0,0,0,0,40,40,32.37188825,32.37188825,49,155,91.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,114.25,49.0,155.0,0,0,0,0,0,0,2,98,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95383,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.96809704,95383.0,0.0,95383,95383,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.48404852,10.48404852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5974345,9,5,381,5389,194,0,42.33333333,69.39380376,2211,0,1077.8,923.3120816,965.7962505,2.343353121,459565.0,1523796.37,5528354,1,5974345,746793.125,1933296.438,5528354,1,273156,68289.0,78957.88263,149747,210,0,0,0,0,192,112,1.506441292,0.836911829,0,2211,384.6666667,709.7993345,503815.0952,0,0,0,1,0,0,0,0,0,412.1428571,42.33333333,1077.8,0,0,0,0,0,0,9,381,5,5389,8192,237,8,20,445990.0,0.0,445990,445990,5528354.0,0.0,5528354,5528354,BENIGN
443,116406044,22,20,4133,6229,2760,0,187.8636364,596.399618,2760,0,311.45,724.563206,89.01599645,0.360806008,2839171.805,4445920.722,10000000,11,116000000,5543144.952,4969434.244,10100000,43,111000000,5864161.632,5090586.095,10100000,192,0,0,0,0,452,408,0.188993623,0.171812385,0,2760,240.9767442,648.5120144,420567.8328,0,0,0,1,0,0,0,0,0,246.7142857,187.8636364,311.45,0,0,0,0,0,0,22,4133,20,6229,8192,8124,21,20,142487.7273,189255.8881,713077,84050,9985960.909,60110.18978,10000000,9805531,BENIGN
53,178,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1640449.438,22471.91011,59.33333333,96.70746266,171,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11235.95506,11235.95506,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4334188,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,41.76099422,1.38434235,866837.6,1891553.55,4250338,3,4334188,1083547.0,2111491.243,4250338,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.153618625,0.230723725,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,0,0,0,0,0,0,5,135,1,46,255,66,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5470371,3,1,12,2,6,0,4.0,3.464101615,2,2,2.0,0.0,2.559241412,0.731211832,1823457.0,3130116.243,5437755,24,5470371,2735185.5,3822010.44,5437755,32616,0,0.0,0.0,0,0,0,0,0,0,72,24,0.548408874,0.182802958,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4.0,2.0,0,0,0,0,0,0,3,12,1,2,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63575600,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.388476082,0.141563745,7946950.0,20500000.0,58600000,3,63600000,10600000.0,23600000.0,58600000,3,58800000,58800000.0,0.0,58800000,58800000,1,0,0,0,140,40,0.110105135,0.03145861,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,0,0,0,0,0,0,7,187,2,92,16304,1172,6,20,233855.0,0.0,233855,233855,58600000.0,0.0,58600000,58600000,BENIGN
53,712128,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,317.3586771,5.616967736,237376.0,411141.2303,712121,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,64,2.808483868,2.808483868,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,0,0,0,0,0,0,2,64,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95032,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.04554255,95032.0,0.0,95032,95032,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52277128,10.52277128,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49666,46,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,521739.1304,86956.52174,15.33333333,22.27853975,41,1,0,0.0,0.0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,20,60,21739.13043,65217.3913,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,16154,2049,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61613,4,2,156,110,39,39,39.0,0.0,55,55,55.0,0.0,4317.270706,97.382046,12322.6,16848.68192,30935,3,30630,10210.0,17678.17657,30623,3,48,48.0,0.0,48,48,0,0,0,0,128,64,64.921364,32.460682,39,55,43.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,50.83333333,39.0,55.0,0,0,0,0,0,0,4,156,2,110,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115460849,17,15,340,4465,340,0,20.0,82.46211251,2896,0,297.6666667,824.5992678,41.61583811,0.277150223,3724543.516,4814221.722,10000000,31,115000000,7216303.063,4462089.537,10100000,390,111000000,7911616.786,4243843.96,10100000,231,0,0,0,0,552,488,0.147236056,0.129914167,0,2896,145.6060606,566.3628441,320766.8712,0,0,0,1,0,0,0,0,0,150.15625,20.0,297.6666667,0,0,0,0,0,0,17,340,15,4465,29200,118,1,32,53562.54545,74609.8518,278518,30813,10000000.0,6132.570723,10000000,9999070,BENIGN
80,65,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,184615.3846,30769.23077,65.0,0.0,65,65,65,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0,0,0,40,0,30769.23077,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30939,1,1,57,140,57,57,57.0,0.0,140,140,140.0,0.0,6367.368047,64.64333042,30939.0,0.0,30939,30939,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,32.32166521,32.32166521,57,140,84.66666667,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,127.0,57.0,140.0,0,0,0,0,0,0,1,57,1,140,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30740,1,1,47,119,47,47,47.0,0.0,119,119,119.0,0.0,5400.130124,65.06180872,30740.0,0.0,30740,30740,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.53090436,32.53090436,47,119,71.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,106.5,47.0,119.0,0,0,0,0,0,0,1,47,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,222,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1279279.279,18018.01802,74.0,125.574679,219,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,40,40,9009.009009,9009.009009,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118017325,18,16,997,4596,374,0,55.38888889,98.2626366,1418,0,287.25,484.9825426,47.39134699,0.288093295,3576282.576,14200000.0,58900000,1,118000000,6942195.588,19400000.0,58900000,1,118000000,7864975.533,20600000.0,59000000,1,0,0,0,0,584,520,0.15251998,0.135573315,0,1418,159.8,350.3749084,122762.5765,0,0,0,1,0,0,0,0,0,164.5,55.38888889,287.25,0,0,0,0,0,0,18,997,16,4596,29200,357,8,32,437305.5,499293.0479,790359,84252,58600000.0,522711.0103,58900000,58200000,BENIGN
53,136,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1382352.941,29411.76471,45.33333333,73.32348419,130,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14705.88235,14705.88235,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,93396,1,1,49,112,49,49,49.0,0.0,112,112,112.0,0.0,1723.842563,21.41419333,93396.0,0.0,93396,93396,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.70709666,10.70709666,49,112,70.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,105.0,49.0,112.0,0,0,0,0,0,0,1,49,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115375292,16,14,450,725,450,0,28.125,112.5,725,0,51.78571429,193.7644004,10.18415624,0.26002101,3978458.345,4984889.011,10200000,45,115000000,7691686.133,4409821.254,10200000,14927,113000000,8664821.846,3836928.062,10200000,759,0,0,0,0,520,456,0.138677872,0.121343138,0,725,37.90322581,150.9512846,22786.29032,0,0,0,1,0,0,0,0,0,39.16666667,28.125,51.78571429,0,0,0,0,0,0,16,450,14,725,29200,939,1,32,26870.63636,11796.17571,62437,23162,10200000.0,11149.61809,10200000,10200000,BENIGN
80,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.39716,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,0,0,64,0,14184.39716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24044,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,5240.392614,83.18083514,24044.0,0.0,24044,24044,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,41.59041757,41.59041757,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,0,0,0,0,0,0,1,55,1,71,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5656625,7,8,1066,756,517,0,152.2857143,237.3680084,564,0,94.5,195.1292612,322.1001923,2.651757895,404044.6429,1312786.511,4962526,3,694096,115682.6667,95112.53404,257331,9793,5571564,795937.7143,1855534.349,5000981,3,0,0,0,0,152,172,1.237487017,1.414270877,0,564,113.875,205.083357,42059.18333,0,0,0,1,0,0,0,0,1,121.4666667,152.2857143,94.5,0,0,0,0,0,0,7,1066,8,756,8192,62,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5388733,9,6,373,4467,180,0,41.44444444,74.28511141,1418,0,744.5,716.3249961,898.170312,2.783585678,384909.5,1392548.372,5222750,3,5388733,673591.625,1838359.168,5222750,3,88412,17682.4,23863.56483,45727,44,0,0,0,0,296,200,1.670151407,1.113434271,0,1418,302.5,546.9182754,299119.6,0,0,0,1,0,0,0,0,0,322.6666667,41.44444444,744.5,0,0,0,0,0,0,9,373,6,4467,29200,349,3,32,165980.0,0.0,165980,165980,5222750.0,0.0,5222750,5222750,BENIGN
37735,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,283,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,516860,2,2,68,292,34,34,34.0,0.0,146,146,146.0,0.0,696.5135627,7.739039585,172286.6667,298402.3319,516852,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,3.869519793,3.869519793,34,146,78.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,98.5,34.0,146.0,0,0,0,0,0,0,2,68,2,292,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64211360,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.345025553,0.140162115,8026420.0,20300000.0,58000000,1,64200000,10700000.0,23300000.0,58000000,1,58200000,58200000.0,0.0,58200000,58200000,1,0,0,0,140,40,0.109014978,0.031147137,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,0,0,0,0,0,0,7,187,2,92,16548,377,6,20,233284.5,2172.939139,234821,231748,31900000.0,36900000.0,58000000,5761738,BENIGN
53,152617,1,1,42,133,42,42,42.0,0.0,133,133,133.0,0.0,1146.66125,13.1047,152617.0,0.0,152617,152617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,6.55235,6.55235,42,133,72.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,108.5,42.0,133.0,0,0,0,0,0,0,1,42,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50740,2,2,74,130,37,37,37.0,0.0,65,65,65.0,0.0,4020.49665,78.83326764,16913.33333,29252.32685,50691,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,64,39.41663382,39.41663382,37,65,48.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,60.25,37.0,65.0,0,0,0,0,0,0,2,74,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,199,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,804020.1005,20100.50251,66.33333333,108.8316743,192,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,80,10050.25126,10050.25126,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,111455449,18,18,8796,2526,1466,0,488.6666667,711.1144526,421,0,140.3333333,204.2149963,101.5831895,0.322999013,3184441.4,4397036.205,10200000,36,111000000,6543519.529,4364117.27,10200000,819153,111000000,6543635.588,4535973.286,10500000,604656,1,0,0,0,576,576,0.161499506,0.161499506,0,1466,345.6216216,569.7886719,324659.1306,0,1,0,0,1,0,0,0,1,355.2222222,488.6666667,140.3333333,0,0,0,0,0,0,18,8796,18,2526,930,260,5,32,556819.0,329849.1965,879241,212164,9555893.0,698793.4273,10200000,8708065,BENIGN
443,183020,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,21221.7244,65.56660474,16638.18182,22438.27617,62253,11,183020,30503.33333,24155.65327,62264,377,48392,12098.0,21085.81884,43571,49,0,0,0,0,152,112,38.2471861,27.31941864,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,106,170,53,53,53.0,0.0,85,85,85.0,0.0,1725000.0,25000.0,53.33333333,86.31531343,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,53,85,65.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,82.25,53.0,85.0,0,0,0,0,0,0,2,106,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116050443,23,24,787,12487,328,0,34.2173913,78.55973785,1460,0,520.2916667,666.6339507,114.3812954,0.4049963,2522835.717,4318793.942,10000000,23,116000000,5275020.136,4999495.337,10000000,45,110000000,4799658.826,5115324.654,10000000,48,0,0,0,0,472,624,0.198189679,0.206806621,0,1460,276.5416667,530.1543717,281063.6578,0,0,0,1,0,0,0,0,1,282.4255319,34.2173913,520.2916667,0,0,0,0,0,0,23,787,24,12487,8192,980,22,20,33150.91667,33835.13623,140575,22984,9637715.583,1260542.694,10000000,5634969,BENIGN
80,5297879,4,4,468,557,456,0,117.0,226.0176984,545,0,139.25,270.514787,193.4736524,1.510038262,756839.8571,1860873.053,4974207,139,323672,107890.6667,137987.7114,266541,15792,5256679,1752226.333,2813629.279,5000095,57429,0,0,0,0,92,92,0.755019131,0.755019131,0,545,113.8888889,220.3318205,48546.11111,0,0,0,1,0,0,0,0,1,128.125,117.0,139.25,0,0,0,0,0,0,4,468,4,557,8192,60,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60670338,17,14,736,5563,420,0,43.29411765,110.8240524,1448,0,397.3571429,586.0158317,103.8233873,0.51095809,2022344.6,4063474.471,10200000,7,60700000,3791896.125,5010562.637,10200000,149,60600000,4662999.231,5196601.139,10200000,48,0,0,0,0,552,456,0.280202823,0.230755266,0,1448,196.84375,427.42078,182688.5232,0,0,0,1,0,0,0,0,0,203.1935484,43.29411765,397.3571429,0,0,0,0,0,0,17,736,14,5563,29200,114,3,32,103157.5,127957.8082,364350,50700,10000000.0,309376.9881,10200000,9396221,BENIGN
53,48086,1,1,50,132,50,50,50.0,0.0,132,132,132.0,0.0,3784.885414,41.5921474,48086.0,0.0,48086,48086,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.7960737,20.7960737,50,132,77.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,116.0,50.0,132.0,0,0,0,0,0,0,1,50,1,132,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54176,214475,1,1,6,392,6,6,6.0,0.0,392,392,392.0,0.0,1855.694137,9.325096165,214475.0,0.0,214475,214475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.662548083,4.662548083,6,392,134.6666667,222.8572039,49665.33333,1,0,0,0,0,0,0,0,1,202.0,6.0,392.0,0,0,0,0,0,0,1,6,1,392,0,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30777,4,2,124,244,31,31,31.0,0.0,122,122,122.0,0.0,11956.98086,194.9507749,6155.4,13458.98142,30228,3,30236,10078.66667,17449.83454,30228,4,3,3.0,0.0,3,3,0,0,0,0,80,40,129.9671833,64.98359164,31,122,57.0,44.40345332,1971.666667,0,0,0,0,0,0,0,0,0,66.5,31.0,122.0,0,0,0,0,0,0,4,124,2,244,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30743,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,5367.075432,65.05545978,30743.0,0.0,30743,30743,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.52772989,32.52772989,55,110,73.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,0,0,0,0,0,0,1,55,1,110,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,860000.0,20000.0,66.66666667,112.0104162,196,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,10000.0,10000.0,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38610,39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,368,557,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,44608004,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,0.269010019,0.044835003,44600000.0,0.0,44600000,44600000,44600000,44600000.0,0.0,44600000,44600000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.044835003,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,29200,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
